00110110010, 0101011101100100
10110110010, 1011011101100101
01110110010, 1100111101100101
11110110010, 0010111101100100
00001110010, 0101000011100100
10001110010, 1011000011100101
01001110010, 1100100011100101
11001110010, 0010100011100100
00101110010, 0000010011100101
10101110010, 1110010011100100
01101110010, 1001110011100100
11101110010, 0111110011100101
00011110010, 1000001011100100
10011110010, 0110001011100101
01011110010, 0001101011100101
11011110010, 1111101011100100
00111110010, 1101011011100101
10111110010, 0011011011100100
01111110010, 0100111011100100
11111110010, 1010111011100101
00000001010, 0100000000010101
10000001010, 1010000000010100
01000001010, 1101100000010100
11000001010, 0011100000010101
00100001010, 0001010000010100
10100001010, 1111010000010101
01100001010, 1000110000010101
11100001010, 0110110000010100
00010001010, 1001001000010101
10010001010, 0111001000010100
01010001010, 0000101000010100
11010001010, 1110101000010101
00110001010, 1100011000010100
10110001010, 0010011000010101
01110001010, 0101111000010101
11110001010, 1011111000010100
00001001010, 1100000110010100
10001001010, 0010000110010101
01001001010, 0101100110010101
11001001010, 1011100110010100
00101001010, 1001010110010101
10101001010, 0111010110010100
01101001010, 0000110110010100
11101001010, 1110110110010101
00011001010, 0001001110010100
10011001010, 1111001110010101
01011001010, 1000101110010101
11011001010, 0110101110010100
00111001010, 0100011110010101
10111001010, 1010011110010100
01111001010, 1101111110010100
11111001010, 0011111110010101
00000101010, 0000000101010100
10000101010, 1110000101010101
01000101010, 1001100101010101
11000101010, 0111100101010100
00100101010, 0101010101010101
10100101010, 1011010101010100
01100101010, 1100110101010100
11100101010, 0010110101010101
00010101010, 1101001101010100
10010101010, 0011001101010101
01010101010, 0100101101010101
11010101010, 1010101101010100
00110101010, 1000011101010101
10110101010, 0110011101010100
01110101010, 0001111101010100
11110101010, 1111111101010101
00001101010, 1000000011010101
10001101010, 0110000011010100
01001101010, 0001100011010100
11001101010, 1111100011010101
00101101010, 1101010011010100
10101101010, 0011010011010101
01101101010, 0100110011010101
11101101010, 1010110011010100
00011101010, 0101001011010101
10011101010, 1011001011010100
01011101010, 1100101011010100
11011101010, 0010101011010101
00111101010, 0000011011010100
10111101010, 1110011011010101
01111101010, 1001111011010101
11111101010, 0111111011010100
00000011010, 1000000100110101
10000011010, 0110000100110100
01000011010, 0001100100110100
11000011010, 1111100100110101
00100011010, 1101010100110100
10100011010, 0011010100110101
01100011010, 0100110100110101
11100011010, 1010110100110100
00010011010, 0101001100110101
10010011010, 1011001100110100
01010011010, 1100101100110100
11010011010, 0010101100110101
00110011010, 0000011100110100
10110011010, 1110011100110101
01110011010, 1001111100110101
11110011010, 0111111100110100
00001011010, 0000000010110100
10001011010, 1110000010110101
01001011010, 1001100010110101
11001011010, 0111100010110100
00101011010, 0101010010110101
10101011010, 1011010010110100
01101011010, 1100110010110100
11101011010, 0010110010110101
00011011010, 1101001010110100
10011011010, 0011001010110101
01011011010, 0100101010110101
11011011010, 1010101010110100
00111011010, 1000011010110101
10111011010, 0110011010110100
01111011010, 0001111010110100
11111011010, 1111111010110101
00000111010, 1100000001110100
10000111010, 0010000001110101
01000111010, 0101100001110101
11000111010, 1011100001110100
00100111010, 1001010001110101
10100111010, 0111010001110100
01100111010, 0000110001110100
11100111010, 1110110001110101
00010111010, 0001001001110100
10010111010, 1111001001110101
01010111010, 1000101001110101
11010111010, 0110101001110100
00110111010, 0100011001110101
10110111010, 1010011001110100
01110111010, 1101111001110100
11110111010, 0011111001110101
00001111010, 0100000111110101
10001111010, 1010000111110100
01001111010, 1101100111110100
11001111010, 0011100111110101
00101111010, 0001010111110100
10101111010, 1111010111110101
01101111010, 1000110111110101
11101111010, 0110110111110100
00011111010, 1001001111110101
10011111010, 0111001111110100
01011111010, 0000101111110100
11011111010, 1110101111110101
00111111010, 1100011111110100
10111111010, 0010011111110101
01111111010, 0101111111110101
11111111010, 1011111111110100
00000000110, 1100000000001100
10000000110, 0010000000001101
01000000110, 0101100000001101
11000000110, 1011100000001100
00100000110, 1001010000001101
10100000110, 0111010000001100
01100000110, 0000110000001100
11100000110, 1110110000001101
00010000110, 0001001000001100
10010000110, 1111001000001101
01010000110, 1000101000001101
11010000110, 0110101000001100
00110000110, 0100011000001101
10110000110, 1010011000001100
01110000110, 1101111000001100
11110000110, 0011111000001101
00001000110, 0100000110001101
10001000110, 1010000110001100
01001000110, 1101100110001100
11001000110, 0011100110001101
00101000110, 0001010110001100
10101000110, 1111010110001101
01101000110, 1000110110001101
11101000110, 0110110110001100
00011000110, 1001001110001101
10011000110, 0111001110001100
01011000110, 0000101110001100
11011000110, 1110101110001101
00111000110, 1100011110001100
10111000110, 0010011110001101
01111000110, 0101111110001101
11111000110, 1011111110001100
00000100110, 1000000101001101
10000100110, 0110000101001100
01000100110, 0001100101001100
11000100110, 1111100101001101
00100100110, 1101010101001100
10100100110, 0011010101001101
01100100110, 0100110101001101
11100100110, 1010110101001100
00010100110, 0101001101001101
10010100110, 1011001101001100
01010100110, 1100101101001100
11010100110, 0010101101001101
00110100110, 0000011101001100
10110100110, 1110011101001101
01110100110, 1001111101001101
11110100110, 0111111101001100
00001100110, 0000000011001100
10001100110, 1110000011001101
01001100110, 1001100011001101
11001100110, 0111100011001100
00101100110, 0101010011001101
10101100110, 1011010011001100
01101100110, 1100110011001100
11101100110, 0010110011001101
00011100110, 1101001011001100
10011100110, 0011001011001101
01011100110, 0100101011001101
11011100110, 1010101011001100
00111100110, 1000011011001101
10111100110, 0110011011001100
01111100110, 0001111011001100
11111100110, 1111111011001101
00000010110, 0000000100101100
10000010110, 1110000100101101
01000010110, 1001100100101101
11000010110, 0111100100101100
00100010110, 0101010100101101
10100010110, 1011010100101100
01100010110, 1100110100101100
11100010110, 0010110100101101
00010010110, 1101001100101100
10010010110, 0011001100101101
01010010110, 0100101100101101
11010010110, 1010101100101100
00110010110, 1000011100101101
10110010110, 0110011100101100
01110010110, 0001111100101100
11110010110, 1111111100101101
00001010110, 1000000010101101
10001010110, 0110000010101100
01001010110, 0001100010101100
11001010110, 1111100010101101
00101010110, 1101010010101100
10101010110, 0011010010101101
01101010110, 0100110010101101
11101010110, 1010110010101100
00011010110, 0101001010101101
10011010110, 1011001010101100
01011010110, 1100101010101100
11011010110, 0010101010101101
00111010110, 0000011010101100
10111010110, 1110011010101101
01111010110, 1001111010101101
11111010110, 0111111010101100
00000110110, 0100000001101101
10000110110, 1010000001101100
01000110110, 1101100001101100
11000110110, 0011100001101101
00100110110, 0001010001101100
10100110110, 1111010001101101
01100110110, 1000110001101101
11100110110, 0110110001101100
00010110110, 1001001001101101
10010110110, 0111001001101100
01010110110, 0000101001101100
11010110110, 1110101001101101
00110110110, 1100011001101100
10110110110, 0010011001101101
01110110110, 0101111001101101
11110110110, 1011111001101100
00001110110, 1100000111101100
10001110110, 0010000111101101
01001110110, 0101100111101101
11001110110, 1011100111101100
00101110110, 1001010111101101
10101110110, 0111010111101100
01101110110, 0000110111101100
11101110110, 1110110111101101
00011110110, 0001001111101100
10011110110, 1111001111101101
01011110110, 1000101111101101
11011110110, 0110101111101100
00111110110, 0100011111101101
10111110110, 1010011111101100
01111110110, 1101111111101100
11111110110, 0011111111101101
00000001110, 1101000100011101
10000001110, 0011000100011100
01000001110, 0100100100011100
11000001110, 1010100100011101
00100001110, 1000010100011100
10100001110, 0110010100011101
01100001110, 0001110100011101
11100001110, 1111110100011100
00010001110, 0000001100011101
10010001110, 1110001100011100
01010001110, 1001101100011100
11010001110, 0111101100011101
00110001110, 0101011100011100
10110001110, 1011011100011101
01110001110, 1100111100011101
11110001110, 0010111100011100
00001001110, 0101000010011100
10001001110, 1011000010011101
01001001110, 1100100010011101
11001001110, 0010100010011100
00101001110, 0000010010011101
10101001110, 1110010010011100
01101001110, 1001110010011100
11101001110, 0111110010011101
00011001110, 1000001010011100
10011001110, 0110001010011101
01011001110, 0001101010011101
11011001110, 1111101010011100
00111001110, 1101011010011101
10111001110, 0011011010011100
01111001110, 0100111010011100
11111001110, 1010111010011101
00000101110, 1001000001011100
10000101110, 0111000001011101
01000101110, 0000100001011101
11000101110, 1110100001011100
00100101110, 1100010001011101
10100101110, 0010010001011100
01100101110, 0101110001011100
11100101110, 1011110001011101
00010101110, 0100001001011100
10010101110, 1010001001011101
01010101110, 1101101001011101
11010101110, 0011101001011100
00110101110, 0001011001011101
10110101110, 1111011001011100
01110101110, 1000111001011100
11110101110, 0110111001011101
00001101110, 0001000111011101
10001101110, 1111000111011100
01001101110, 1000100111011100
11001101110, 0110100111011101
00101101110, 0100010111011100
10101101110, 1010010111011101
01101101110, 1101110111011101
11101101110, 0011110111011100
00011101110, 1100001111011101
10011101110, 0010001111011100
01011101110, 0101101111011100
11011101110, 1011101111011101
00111101110, 1001011111011100
10111101110, 0111011111011101
01111101110, 0000111111011101
11111101110, 1110111111011100
00000011110, 0001000000111101
10000011110, 1111000000111100
01000011110, 1000100000111100
11000011110, 0110100000111101
00100011110, 0100010000111100
10100011110, 1010010000111101
01100011110, 1101110000111101
11100011110, 0011110000111100
00010011110, 1100001000111101
10010011110, 0010001000111100
01010011110, 0101101000111100
11010011110, 1011101000111101
00110011110, 1001011000111100
10110011110, 0111011000111101
01110011110, 0000111000111101
11110011110, 1110111000111100
00001011110, 1001000110111100
10001011110, 0111000110111101
01001011110, 0000100110111101
11001011110, 1110100110111100
00101011110, 1100010110111101
10101011110, 0010010110111100
01101011110, 0101110110111100
11101011110, 1011110110111101
00011011110, 0100001110111100
10011011110, 1010001110111101
01011011110, 1101101110111101
11011011110, 0011101110111100
00111011110, 0001011110111101
10111011110, 1111011110111100
01111011110, 1000111110111100
11111011110, 0110111110111101
00000111110, 0101000101111100
10000111110, 1011000101111101
01000111110, 1100100101111101
11000111110, 0010100101111100
00100111110, 0000010101111101
10100111110, 1110010101111100
01100111110, 1001110101111100
11100111110, 0111110101111101
00010111110, 1000001101111100
10010111110, 0110001101111101
01010111110, 0001101101111101
11010111110, 1111101101111100
00110111110, 1101011101111101
10110111110, 0011011101111100
01110111110, 0100111101111100
11110111110, 1010111101111101
00001111110, 1101000011111101
10001111110, 0011000011111100
01001111110, 0100100011111100
11001111110, 1010100011111101
00101111110, 1000010011111100
10101111110, 0110010011111101
01101111110, 0001110011111101
11101111110, 1111110011111100
00011111110, 0000001011111101
10011111110, 1110001011111100
01011111110, 1001101011111100
11011111110, 0111101011111101
00111111110, 0101011011111100
10111111110, 1011011011111101
01111111110, 1100111011111101
11111111110, 0010111011111100
00000000001, 1101000100000011
10000000001, 0011000100000010
01000000001, 0100100100000010
11000000001, 1010100100000011
00100000001, 1000010100000010
10100000001, 0110010100000011
01100000001, 0001110100000011
11100000001, 1111110100000010
00010000001, 0000001100000011
10010000001, 1110001100000010
01010000001, 1001101100000010
11010000001, 0111101100000011
00110000001, 0101011100000010
10110000001, 1011011100000011
01110000001, 1100111100000011
11110000001, 0010111100000010
00001000001, 0101000010000010
10001000001, 1011000010000011
01001000001, 1100100010000011
11001000001, 0010100010000010
00101000001, 0000010010000011
10101000001, 1110010010000010
01101000001, 1001110010000010
11101000001, 0111110010000011
00011000001, 1000001010000010
10011000001, 0110001010000011
01011000001, 0001101010000011
11011000001, 1111101010000010
00111000001, 1101011010000011
10111000001, 0011011010000010
01111000001, 0100111010000010
11111000001, 1010111010000011
00000100001, 1001000001000010
10000100001, 0111000001000011
01000100001, 0000100001000011
11000100001, 1110100001000010
00100100001, 1100010001000011
10100100001, 0010010001000010
01100100001, 0101110001000010
11100100001, 1011110001000011
00010100001, 0100001001000010
10010100001, 1010001001000011
01010100001, 1101101001000011
11010100001, 0011101001000010
00110100001, 0001011001000011
10110100001, 1111011001000010
01110100001, 1000111001000010
11110100001, 0110111001000011
00001100001, 0001000111000011
10001100001, 1111000111000010
01001100001, 1000100111000010
11001100001, 0110100111000011
